251020,085554.00,45.134140333333335,0.004326
251020,085557.00,45.1341365,0.004321
251020,085600.00,45.13413333333333,0.004324
251020,085603.00,45.134131333333336,0.004325666666666667
251020,085606.00,45.134129,0.004323
251020,085609.00,45.13412533333333,0.0043185
251020,085612.00,45.13412233333333,0.0043156666666666664
251020,085615.00,45.134121,0.0043155
251020,085618.00,45.13412133333333,0.0043191666666666665
251020,085621.00,45.134124166666666,0.004326166666666667
251020,085624.00,45.1341255,0.004331166666666666
251020,085627.00,45.134122833333336,0.004335166666666667
251020,085630.00,45.134123333333335,0.0043426666666666666
251020,085633.00,45.13412566666667,0.0043514999999999995
251020,085636.00,45.134128833333335,0.004357666666666667
251020,085639.00,45.134131833333335,0.004362333333333333
251020,085642.00,45.13413533333333,0.0043695
251020,085645.00,45.134137833333334,0.004372833333333334
251020,085648.00,45.1341405,0.0043755
251020,085651.00,45.134139166666664,0.004378333333333333
251020,085654.00,45.13414266666667,0.004381833333333333
251020,085657.00,45.134144666666664,0.004387
251020,085700.00,45.134147166666665,0.0043905
251020,085703.00,45.1341505,0.004395166666666667
251020,085706.00,45.13415,0.0043974999999999995
251020,085709.00,45.134151833333334,0.004402166666666666
251020,085712.00,45.13415333333333,0.0044083333333333335
251020,085715.00,45.13415466666667,0.0044145
251020,085718.00,45.13415416666667,0.004418833333333333
251020,085721.00,45.134155,0.004419666666666667
251020,085724.00,45.13415583333333,0.004421
251020,085727.00,45.134157333333334,0.004420166666666667
251020,085730.00,45.1341585,0.0044206666666666665
251020,085733.00,45.13415833333333,0.004418666666666667
251020,085736.00,45.13415666666667,0.004418166666666667
251020,085739.00,45.134155166666666,0.004419500000000001
251020,085742.00,45.134152,0.004419833333333333
251020,085745.00,45.1341475,0.0044171666666666665
251020,085748.00,45.134146,0.004416333333333333
251020,085751.00,45.13414683333333,0.004416166666666666
251020,085754.00,45.13414683333333,0.004418833333333333
251020,085757.00,45.13414566666667,0.004419500000000001
251020,085800.00,45.13414516666667,0.004418166666666667
251020,085803.00,45.13414483333333,0.004418166666666667
251020,085806.00,45.1341455,0.004422
251020,085809.00,45.134144,0.004424166666666667
251020,085812.00,45.13414366666667,0.0044234999999999995
